"","county","state","estimate","variable_description","county_state"
"2618","Madison","Illinois",14564,"Less than High School Graduates","Madison, Illinois"
"2619","Madison","Illinois",56749,"High School Graduates","Madison, Illinois"
"2620","Madison","Illinois",29941,"Bachelor Degree","Madison, Illinois"
"2621","Marion","Illinois",38084,"Total Population","Marion, Illinois"
"2622","Marion","Illinois",2956,"Less than High School Graduates","Marion, Illinois"
"2623","Marion","Illinois",9281,"High School Graduates","Marion, Illinois"
"2624","Marion","Illinois",2579,"Bachelor Degree","Marion, Illinois"
"2625","Marshall","Illinois",11794,"Total Population","Marshall, Illinois"
"2626","Marshall","Illinois",614,"Less than High School Graduates","Marshall, Illinois"
"2627","Marshall","Illinois",3526,"High School Graduates","Marshall, Illinois"
"2628","Marshall","Illinois",1091,"Bachelor Degree","Marshall, Illinois"
"2629","Mason","Illinois",13778,"Total Population","Mason, Illinois"
"2630","Mason","Illinois",1111,"Less than High School Graduates","Mason, Illinois"
"2631","Mason","Illinois",4395,"High School Graduates","Mason, Illinois"
"2632","Mason","Illinois",977,"Bachelor Degree","Mason, Illinois"
"2633","Massac","Illinois",14430,"Total Population","Massac, Illinois"
"2634","Massac","Illinois",1414,"Less than High School Graduates","Massac, Illinois"
"2635","Massac","Illinois",3500,"High School Graduates","Massac, Illinois"
"2636","Massac","Illinois",1002,"Bachelor Degree","Massac, Illinois"
"2637","Menard","Illinois",12367,"Total Population","Menard, Illinois"
"2638","Menard","Illinois",578,"Less than High School Graduates","Menard, Illinois"
"2639","Menard","Illinois",3213,"High School Graduates","Menard, Illinois"
"2640","Menard","Illinois",1431,"Bachelor Degree","Menard, Illinois"
"2641","Mercer","Illinois",15693,"Total Population","Mercer, Illinois"
"2642","Mercer","Illinois",961,"Less than High School Graduates","Mercer, Illinois"
"2643","Mercer","Illinois",4395,"High School Graduates","Mercer, Illinois"
"2644","Mercer","Illinois",1344,"Bachelor Degree","Mercer, Illinois"
"2645","Monroe","Illinois",33936,"Total Population","Monroe, Illinois"
"2646","Monroe","Illinois",953,"Less than High School Graduates","Monroe, Illinois"
"2647","Monroe","Illinois",6965,"High School Graduates","Monroe, Illinois"
"2648","Monroe","Illinois",4865,"Bachelor Degree","Monroe, Illinois"
"2649","Montgomery","Illinois",29009,"Total Population","Montgomery, Illinois"
"2650","Montgomery","Illinois",2808,"Less than High School Graduates","Montgomery, Illinois"
"2651","Montgomery","Illinois",8371,"High School Graduates","Montgomery, Illinois"
"2652","Montgomery","Illinois",2022,"Bachelor Degree","Montgomery, Illinois"
"2653","Morgan","Illinois",34426,"Total Population","Morgan, Illinois"
"2654","Morgan","Illinois",1991,"Less than High School Graduates","Morgan, Illinois"
"2655","Morgan","Illinois",9760,"High School Graduates","Morgan, Illinois"
"2656","Morgan","Illinois",3309,"Bachelor Degree","Morgan, Illinois"
"2657","Moultrie","Illinois",14703,"Total Population","Moultrie, Illinois"
"2658","Moultrie","Illinois",1454,"Less than High School Graduates","Moultrie, Illinois"
"2659","Moultrie","Illinois",3284,"High School Graduates","Moultrie, Illinois"
"2660","Moultrie","Illinois",1211,"Bachelor Degree","Moultrie, Illinois"
"2661","Ogle","Illinois",51328,"Total Population","Ogle, Illinois"
"2662","Ogle","Illinois",3616,"Less than High School Graduates","Ogle, Illinois"
"2663","Ogle","Illinois",11968,"High School Graduates","Ogle, Illinois"
"2664","Ogle","Illinois",4736,"Bachelor Degree","Ogle, Illinois"
"2665","Peoria","Illinois",184463,"Total Population","Peoria, Illinois"
"2666","Peoria","Illinois",11824,"Less than High School Graduates","Peoria, Illinois"
"2667","Peoria","Illinois",33372,"High School Graduates","Peoria, Illinois"
"2668","Peoria","Illinois",23116,"Bachelor Degree","Peoria, Illinois"
"2669","Perry","Illinois",21384,"Total Population","Perry, Illinois"
"2670","Perry","Illinois",2394,"Less than High School Graduates","Perry, Illinois"
"2671","Perry","Illinois",5920,"High School Graduates","Perry, Illinois"
"2672","Perry","Illinois",1298,"Bachelor Degree","Perry, Illinois"
"2673","Piatt","Illinois",16427,"Total Population","Piatt, Illinois"
"2674","Piatt","Illinois",741,"Less than High School Graduates","Piatt, Illinois"
"2675","Piatt","Illinois",3949,"High School Graduates","Piatt, Illinois"
"2676","Piatt","Illinois",2113,"Bachelor Degree","Piatt, Illinois"
"2677","Pike","Illinois",15754,"Total Population","Pike, Illinois"
"2678","Pike","Illinois",1245,"Less than High School Graduates","Pike, Illinois"
"2679","Pike","Illinois",4537,"High School Graduates","Pike, Illinois"
"2680","Pike","Illinois",1186,"Bachelor Degree","Pike, Illinois"
"2681","Pope","Illinois",4249,"Total Population","Pope, Illinois"
"2682","Pope","Illinois",479,"Less than High School Graduates","Pope, Illinois"
"2683","Pope","Illinois",1177,"High School Graduates","Pope, Illinois"
"2684","Pope","Illinois",301,"Bachelor Degree","Pope, Illinois"
"2685","Pulaski","Illinois",5611,"Total Population","Pulaski, Illinois"
"2686","Pulaski","Illinois",568,"Less than High School Graduates","Pulaski, Illinois"
"2687","Pulaski","Illinois",1364,"High School Graduates","Pulaski, Illinois"
"2688","Pulaski","Illinois",287,"Bachelor Degree","Pulaski, Illinois"
"2689","Putnam","Illinois",5746,"Total Population","Putnam, Illinois"
"2690","Putnam","Illinois",324,"Less than High School Graduates","Putnam, Illinois"
"2691","Putnam","Illinois",1628,"High School Graduates","Putnam, Illinois"
"2692","Putnam","Illinois",388,"Bachelor Degree","Putnam, Illinois"
"2693","Randolph","Illinois",32546,"Total Population","Randolph, Illinois"
"2694","Randolph","Illinois",3929,"Less than High School Graduates","Randolph, Illinois"
"2695","Randolph","Illinois",9318,"High School Graduates","Randolph, Illinois"
"2696","Randolph","Illinois",1967,"Bachelor Degree","Randolph, Illinois"
"2697","Richland","Illinois",15881,"Total Population","Richland, Illinois"
"2698","Richland","Illinois",1353,"Less than High School Graduates","Richland, Illinois"
"2699","Richland","Illinois",3315,"High School Graduates","Richland, Illinois"
"2700","Richland","Illinois",1635,"Bachelor Degree","Richland, Illinois"
"2701","Rock Island","Illinois",145275,"Total Population","Rock Island, Illinois"
"2702","Rock Island","Illinois",11113,"Less than High School Graduates","Rock Island, Illinois"
"2703","Rock Island","Illinois",29908,"High School Graduates","Rock Island, Illinois"
"2704","Rock Island","Illinois",15032,"Bachelor Degree","Rock Island, Illinois"
"2705","St. Clair","Illinois",263463,"Total Population","St. Clair, Illinois"
"2706","St. Clair","Illinois",16396,"Less than High School Graduates","St. Clair, Illinois"
"2707","St. Clair","Illinois",50928,"High School Graduates","St. Clair, Illinois"
"2708","St. Clair","Illinois",28471,"Bachelor Degree","St. Clair, Illinois"
"2709","Saline","Illinois",24231,"Total Population","Saline, Illinois"
"2710","Saline","Illinois",2320,"Less than High School Graduates","Saline, Illinois"
"2711","Saline","Illinois",4877,"High School Graduates","Saline, Illinois"
"2712","Saline","Illinois",1956,"Bachelor Degree","Saline, Illinois"
"2713","Sangamon","Illinois",197661,"Total Population","Sangamon, Illinois"
"2714","Sangamon","Illinois",10421,"Less than High School Graduates","Sangamon, Illinois"
"2715","Sangamon","Illinois",38063,"High School Graduates","Sangamon, Illinois"
"2716","Sangamon","Illinois",29457,"Bachelor Degree","Sangamon, Illinois"
"2717","Schuyler","Illinois",7064,"Total Population","Schuyler, Illinois"
"2718","Schuyler","Illinois",538,"Less than High School Graduates","Schuyler, Illinois"
"2719","Schuyler","Illinois",1986,"High School Graduates","Schuyler, Illinois"
"2720","Schuyler","Illinois",644,"Bachelor Degree","Schuyler, Illinois"
"2721","Scott","Illinois",5047,"Total Population","Scott, Illinois"
"2722","Scott","Illinois",262,"Less than High School Graduates","Scott, Illinois"
"2723","Scott","Illinois",1732,"High School Graduates","Scott, Illinois"
"2724","Scott","Illinois",371,"Bachelor Degree","Scott, Illinois"
"2725","Shelby","Illinois",21832,"Total Population","Shelby, Illinois"
"2726","Shelby","Illinois",1213,"Less than High School Graduates","Shelby, Illinois"
"2727","Shelby","Illinois",7001,"High School Graduates","Shelby, Illinois"
"2728","Shelby","Illinois",1849,"Bachelor Degree","Shelby, Illinois"
"2729","Stark","Illinois",5500,"Total Population","Stark, Illinois"
"2730","Stark","Illinois",354,"Less than High School Graduates","Stark, Illinois"
"2731","Stark","Illinois",1545,"High School Graduates","Stark, Illinois"
"2732","Stark","Illinois",440,"Bachelor Degree","Stark, Illinois"
"2733","Stephenson","Illinois",45433,"Total Population","Stephenson, Illinois"
"2734","Stephenson","Illinois",2269,"Less than High School Graduates","Stephenson, Illinois"
"2735","Stephenson","Illinois",11508,"High School Graduates","Stephenson, Illinois"
"2736","Stephenson","Illinois",4169,"Bachelor Degree","Stephenson, Illinois"
"2737","Tazewell","Illinois",133852,"Total Population","Tazewell, Illinois"
"2738","Tazewell","Illinois",6945,"Less than High School Graduates","Tazewell, Illinois"
"2739","Tazewell","Illinois",29789,"High School Graduates","Tazewell, Illinois"
"2740","Tazewell","Illinois",17063,"Bachelor Degree","Tazewell, Illinois"
"2741","Union","Illinois",17127,"Total Population","Union, Illinois"
"2742","Union","Illinois",1518,"Less than High School Graduates","Union, Illinois"
"2743","Union","Illinois",4079,"High School Graduates","Union, Illinois"
"2744","Union","Illinois",1836,"Bachelor Degree","Union, Illinois"
"2745","Vermilion","Illinois",78407,"Total Population","Vermilion, Illinois"
"2746","Vermilion","Illinois",6353,"Less than High School Graduates","Vermilion, Illinois"
"2747","Vermilion","Illinois",21917,"High School Graduates","Vermilion, Illinois"
"2748","Vermilion","Illinois",5427,"Bachelor Degree","Vermilion, Illinois"
"2749","Wabash","Illinois",11573,"Total Population","Wabash, Illinois"
"2750","Wabash","Illinois",772,"Less than High School Graduates","Wabash, Illinois"
"2751","Wabash","Illinois",2506,"High School Graduates","Wabash, Illinois"
"2752","Wabash","Illinois",953,"Bachelor Degree","Wabash, Illinois"
"2753","Warren","Illinois",17338,"Total Population","Warren, Illinois"
"2754","Warren","Illinois",1388,"Less than High School Graduates","Warren, Illinois"
"2755","Warren","Illinois",3704,"High School Graduates","Warren, Illinois"
"2756","Warren","Illinois",1820,"Bachelor Degree","Warren, Illinois"
"2757","Washington","Illinois",14155,"Total Population","Washington, Illinois"
"2758","Washington","Illinois",800,"Less than High School Graduates","Washington, Illinois"
"2759","Washington","Illinois",3411,"High School Graduates","Washington, Illinois"
"2760","Washington","Illinois",1385,"Bachelor Degree","Washington, Illinois"
"2761","Wayne","Illinois",16487,"Total Population","Wayne, Illinois"
"2762","Wayne","Illinois",1345,"Less than High School Graduates","Wayne, Illinois"
"2763","Wayne","Illinois",4198,"High School Graduates","Wayne, Illinois"
"2764","Wayne","Illinois",1266,"Bachelor Degree","Wayne, Illinois"
"2765","White","Illinois",14025,"Total Population","White, Illinois"
"2766","White","Illinois",865,"Less than High School Graduates","White, Illinois"
"2767","White","Illinois",3835,"High School Graduates","White, Illinois"
"2768","White","Illinois",992,"Bachelor Degree","White, Illinois"
"2769","Whiteside","Illinois",56396,"Total Population","Whiteside, Illinois"
"2770","Whiteside","Illinois",3809,"Less than High School Graduates","Whiteside, Illinois"
"2771","Whiteside","Illinois",14567,"High School Graduates","Whiteside, Illinois"
"2772","Whiteside","Illinois",4655,"Bachelor Degree","Whiteside, Illinois"
"2773","Will","Illinois",688697,"Total Population","Will, Illinois"
"2774","Will","Illinois",40752,"Less than High School Graduates","Will, Illinois"
"2775","Will","Illinois",119769,"High School Graduates","Will, Illinois"
"2776","Will","Illinois",97646,"Bachelor Degree","Will, Illinois"
"2777","Williamson","Illinois",67299,"Total Population","Williamson, Illinois"
"2778","Williamson","Illinois",4180,"Less than High School Graduates","Williamson, Illinois"
"2779","Williamson","Illinois",14567,"High School Graduates","Williamson, Illinois"
"2780","Williamson","Illinois",6341,"Bachelor Degree","Williamson, Illinois"
"2781","Winnebago","Illinois",286174,"Total Population","Winnebago, Illinois"
"2782","Winnebago","Illinois",23963,"Less than High School Graduates","Winnebago, Illinois"
"2783","Winnebago","Illinois",62181,"High School Graduates","Winnebago, Illinois"
"2784","Winnebago","Illinois",27293,"Bachelor Degree","Winnebago, Illinois"
"2785","Woodford","Illinois",38817,"Total Population","Woodford, Illinois"
"2786","Woodford","Illinois",1422,"Less than High School Graduates","Woodford, Illinois"
"2787","Woodford","Illinois",8325,"High School Graduates","Woodford, Illinois"
"2788","Woodford","Illinois",5742,"Bachelor Degree","Woodford, Illinois"
"2789","Adams","Indiana",35195,"Total Population","Adams, Indiana"
"2790","Adams","Indiana",3372,"Less than High School Graduates","Adams, Indiana"
"2791","Adams","Indiana",8403,"High School Graduates","Adams, Indiana"
"2792","Adams","Indiana",2242,"Bachelor Degree","Adams, Indiana"
"2793","Allen","Indiana",370016,"Total Population","Allen, Indiana"
"2794","Allen","Indiana",25762,"Less than High School Graduates","Allen, Indiana"
"2795","Allen","Indiana",68899,"High School Graduates","Allen, Indiana"
"2796","Allen","Indiana",44188,"Bachelor Degree","Allen, Indiana"
"2797","Bartholomew","Indiana",81893,"Total Population","Bartholomew, Indiana"
"2798","Bartholomew","Indiana",5020,"Less than High School Graduates","Bartholomew, Indiana"
"2799","Bartholomew","Indiana",18106,"High School Graduates","Bartholomew, Indiana"
"2800","Bartholomew","Indiana",10687,"Bachelor Degree","Bartholomew, Indiana"
"2801","Benton","Indiana",8667,"Total Population","Benton, Indiana"
"2802","Benton","Indiana",614,"Less than High School Graduates","Benton, Indiana"
"2803","Benton","Indiana",2516,"High School Graduates","Benton, Indiana"
"2804","Benton","Indiana",782,"Bachelor Degree","Benton, Indiana"
"2805","Blackford","Indiana",12129,"Total Population","Blackford, Indiana"
"2806","Blackford","Indiana",914,"Less than High School Graduates","Blackford, Indiana"
"2807","Blackford","Indiana",4151,"High School Graduates","Blackford, Indiana"
"2808","Blackford","Indiana",611,"Bachelor Degree","Blackford, Indiana"
"2809","Boone","Indiana",64321,"Total Population","Boone, Indiana"
"2810","Boone","Indiana",2699,"Less than High School Graduates","Boone, Indiana"
"2811","Boone","Indiana",9025,"High School Graduates","Boone, Indiana"
"2812","Boone","Indiana",12309,"Bachelor Degree","Boone, Indiana"
"2813","Brown","Indiana",15034,"Total Population","Brown, Indiana"
"2814","Brown","Indiana",992,"Less than High School Graduates","Brown, Indiana"
"2815","Brown","Indiana",3682,"High School Graduates","Brown, Indiana"
"2816","Brown","Indiana",1690,"Bachelor Degree","Brown, Indiana"
"2817","Carroll","Indiana",19994,"Total Population","Carroll, Indiana"
"2818","Carroll","Indiana",1511,"Less than High School Graduates","Carroll, Indiana"
"2819","Carroll","Indiana",5684,"High School Graduates","Carroll, Indiana"
"2820","Carroll","Indiana",1697,"Bachelor Degree","Carroll, Indiana"
"2821","Cass","Indiana",38084,"Total Population","Cass, Indiana"
"2822","Cass","Indiana",4098,"Less than High School Graduates","Cass, Indiana"
"2823","Cass","Indiana",9931,"High School Graduates","Cass, Indiana"
"2824","Cass","Indiana",2466,"Bachelor Degree","Cass, Indiana"
"2825","Clark","Indiana",115702,"Total Population","Clark, Indiana"
"2826","Clark","Indiana",8607,"Less than High School Graduates","Clark, Indiana"
"2827","Clark","Indiana",27298,"High School Graduates","Clark, Indiana"
"2828","Clark","Indiana",11396,"Bachelor Degree","Clark, Indiana"
"2829","Clay","Indiana",26268,"Total Population","Clay, Indiana"
"2830","Clay","Indiana",1520,"Less than High School Graduates","Clay, Indiana"
"2831","Clay","Indiana",8082,"High School Graduates","Clay, Indiana"
"2832","Clay","Indiana",2037,"Bachelor Degree","Clay, Indiana"
"2833","Clinton","Indiana",32301,"Total Population","Clinton, Indiana"
"2834","Clinton","Indiana",2920,"Less than High School Graduates","Clinton, Indiana"
"2835","Clinton","Indiana",9343,"High School Graduates","Clinton, Indiana"
"2836","Clinton","Indiana",2394,"Bachelor Degree","Clinton, Indiana"
"2837","Crawford","Indiana",10581,"Total Population","Crawford, Indiana"
"2838","Crawford","Indiana",1331,"Less than High School Graduates","Crawford, Indiana"
